State,Date,Cumulative_Prisoner_Deaths
West Virginia,2020-12-12,966.0
West Virginia,2020-12-11,938.0
West Virginia,2020-12-10,921.0
West Virginia,2020-12-09,901.0
West Virginia,2020-12-08,870.0
West Virginia,2020-12-07,841.0
West Virginia,2020-12-06,838.0
West Virginia,2020-12-05,829.0
West Virginia,2020-12-04,799.0
West Virginia,2020-12-03,789.0
West Virginia,2020-12-02,778.0
West Virginia,2020-12-01,758.0
West Virginia,2020-11-30,735.0
West Virginia,2020-11-29,729.0
West Virginia,2020-11-28,718.0
West Virginia,2020-11-27,712.0
West Virginia,2020-11-26,712.0
West Virginia,2020-11-25,695.0
West Virginia,2020-11-24,682.0
West Virginia,2020-11-23,667.0
West Virginia,2020-11-22,662.0
West Virginia,2020-11-21,658.0
West Virginia,2020-11-20,639.0
West Virginia,2020-11-19,623.0
West Virginia,2020-11-18,612.0
West Virginia,2020-11-17,598.0
West Virginia,2020-11-16,585.0
West Virginia,2020-11-15,582.0
West Virginia,2020-11-14,574.0
West Virginia,2020-11-13,565.0
West Virginia,2020-11-12,555.0
West Virginia,2020-11-11,553.0
West Virginia,2020-11-10,546.0
West Virginia,2020-11-09,530.0
West Virginia,2020-11-08,502.0
West Virginia,2020-11-07,502.0
West Virginia,2020-11-06,487.0
West Virginia,2020-11-05,480.0
West Virginia,2020-11-04,472.0
West Virginia,2020-11-03,469.0
West Virginia,2020-11-02,458.0
West Virginia,2020-11-01,457.0
West Virginia,2020-10-31,457.0
West Virginia,2020-10-30,451.0
West Virginia,2020-10-29,443.0
West Virginia,2020-10-28,436.0
West Virginia,2020-10-27,432.0
West Virginia,2020-10-26,424.0
West Virginia,2020-10-25,423.0
West Virginia,2020-10-24,422.0
West Virginia,2020-10-23,422.0
West Virginia,2020-10-22,418.0
West Virginia,2020-10-21,413.0
West Virginia,2020-10-20,408.0
West Virginia,2020-10-19,399.0
West Virginia,2020-10-18,399.0
West Virginia,2020-10-17,399.0
West Virginia,2020-10-16,396.0
West Virginia,2020-10-15,393.0
West Virginia,2020-10-14,391.0
West Virginia,2020-10-13,387.0
West Virginia,2020-10-12,385.0
West Virginia,2020-10-11,382.0
West Virginia,2020-10-10,381.0
West Virginia,2020-10-09,376.0
West Virginia,2020-10-08,370.0
West Virginia,2020-10-07,369.0
West Virginia,2020-10-06,364.0
West Virginia,2020-10-05,361.0
West Virginia,2020-10-04,358.0
West Virginia,2020-10-03,357.0
West Virginia,2020-10-02,355.0
West Virginia,2020-10-01,354.0
West Virginia,2020-09-30,350.0
West Virginia,2020-09-29,345.0
West Virginia,2020-09-28,337.0
West Virginia,2020-09-27,334.0
West Virginia,2020-09-26,332.0
West Virginia,2020-09-25,330.0
West Virginia,2020-09-24,325.0
West Virginia,2020-09-23,319.0
West Virginia,2020-09-22,317.0
West Virginia,2020-09-21,312.0
West Virginia,2020-09-20,310.0
West Virginia,2020-09-19,308.0
West Virginia,2020-09-18,297.0
West Virginia,2020-09-17,294.0
West Virginia,2020-09-16,290.0
West Virginia,2020-09-15,280.0
West Virginia,2020-09-14,275.0
West Virginia,2020-09-13,266.0
West Virginia,2020-09-12,265.0
West Virginia,2020-09-11,263.0
West Virginia,2020-09-10,257.0
West Virginia,2020-09-09,254.0
West Virginia,2020-09-08,250.0
West Virginia,2020-09-07,247.0
West Virginia,2020-09-06,246.0
West Virginia,2020-09-05,243.0
West Virginia,2020-09-04,243.0
West Virginia,2020-09-03,237.0
West Virginia,2020-09-02,230.0
West Virginia,2020-09-01,222.0
West Virginia,2020-08-31,214.0
West Virginia,2020-08-30,213.0
West Virginia,2020-08-29,212.0
West Virginia,2020-08-28,202.0
West Virginia,2020-08-27,199.0
West Virginia,2020-08-26,190.0
West Virginia,2020-08-25,187.0
West Virginia,2020-08-24,179.0
West Virginia,2020-08-23,178.0
West Virginia,2020-08-22,176.0
West Virginia,2020-08-21,170.0
West Virginia,2020-08-20,166.0
West Virginia,2020-08-19,166.0
West Virginia,2020-08-18,164.0
West Virginia,2020-08-17,160.0
West Virginia,2020-08-16,160.0
West Virginia,2020-08-15,160.0
West Virginia,2020-08-14,157.0
West Virginia,2020-08-13,153.0
West Virginia,2020-08-12,153.0
West Virginia,2020-08-11,147.0
West Virginia,2020-08-10,141.0
West Virginia,2020-08-09,139.0
West Virginia,2020-08-08,131.0
West Virginia,2020-08-07,127.0
West Virginia,2020-08-06,124.0
West Virginia,2020-08-05,124.0
West Virginia,2020-08-04,124.0
West Virginia,2020-08-03,117.0
West Virginia,2020-08-02,117.0
West Virginia,2020-08-01,116.0
West Virginia,2020-07-31,116.0
West Virginia,2020-07-30,115.0
West Virginia,2020-07-29,112.0
West Virginia,2020-07-28,111.0
West Virginia,2020-07-27,106.0
West Virginia,2020-07-26,103.0
West Virginia,2020-07-25,103.0
West Virginia,2020-07-24,103.0
West Virginia,2020-07-23,103.0
West Virginia,2020-07-22,101.0
West Virginia,2020-07-21,101.0
West Virginia,2020-07-20,100.0
West Virginia,2020-07-19,100.0
West Virginia,2020-07-18,100.0
West Virginia,2020-07-17,100.0
West Virginia,2020-07-16,99.0
West Virginia,2020-07-15,97.0
West Virginia,2020-07-14,97.0
West Virginia,2020-07-13,96.0
West Virginia,2020-07-12,96.0
West Virginia,2020-07-11,95.0
West Virginia,2020-07-10,95.0
West Virginia,2020-07-09,95.0
West Virginia,2020-07-08,95.0
West Virginia,2020-07-07,95.0
West Virginia,2020-07-06,95.0
West Virginia,2020-07-05,94.0
West Virginia,2020-07-04,94.0
West Virginia,2020-07-03,93.0
West Virginia,2020-07-02,93.0
West Virginia,2020-07-01,93.0
West Virginia,2020-06-30,93.0
West Virginia,2020-06-29,93.0
West Virginia,2020-06-28,93.0
West Virginia,2020-06-27,93.0
West Virginia,2020-06-26,92.0
West Virginia,2020-06-25,92.0
West Virginia,2020-06-24,92.0
West Virginia,2020-06-23,92.0
West Virginia,2020-06-22,89.0
West Virginia,2020-06-21,89.0
West Virginia,2020-06-20,88.0
West Virginia,2020-06-19,88.0
West Virginia,2020-06-18,88.0
West Virginia,2020-06-17,88.0
West Virginia,2020-06-16,88.0
West Virginia,2020-06-15,88.0
West Virginia,2020-06-14,88.0
West Virginia,2020-06-13,88.0
West Virginia,2020-06-12,86.0
West Virginia,2020-06-11,85.0
West Virginia,2020-06-10,85.0
West Virginia,2020-06-09,84.0
West Virginia,2020-06-08,84.0
West Virginia,2020-06-07,84.0
West Virginia,2020-06-06,84.0
West Virginia,2020-06-05,84.0
West Virginia,2020-06-04,78.0
West Virginia,2020-06-03,78.0
West Virginia,2020-06-02,77.0
West Virginia,2020-06-01,75.0
West Virginia,2020-05-31,75.0
West Virginia,2020-05-30,75.0
West Virginia,2020-05-29,74.0
West Virginia,2020-05-28,74.0
West Virginia,2020-05-27,74.0
West Virginia,2020-05-26,74.0
West Virginia,2020-05-25,72.0
West Virginia,2020-05-24,72.0
West Virginia,2020-05-23,72.0
West Virginia,2020-05-22,71.0
West Virginia,2020-05-21,70.0
West Virginia,2020-05-20,69.0
West Virginia,2020-05-19,68.0
West Virginia,2020-05-18,67.0
West Virginia,2020-05-17,67.0
West Virginia,2020-05-16,64.0
West Virginia,2020-05-15,62.0
West Virginia,2020-05-14,60.0
West Virginia,2020-05-13,58.0
West Virginia,2020-05-12,57.0
West Virginia,2020-05-11,54.0
West Virginia,2020-05-10,54.0
West Virginia,2020-05-09,53.0
West Virginia,2020-05-08,51.0
West Virginia,2020-05-07,51.0
West Virginia,2020-05-06,50.0
West Virginia,2020-05-05,50.0
West Virginia,2020-05-04,50.0
West Virginia,2020-05-03,50.0
West Virginia,2020-05-02,48.0
West Virginia,2020-05-01,46.0
West Virginia,2020-04-30,41.0
West Virginia,2020-04-29,38.0
West Virginia,2020-04-28,37.0
West Virginia,2020-04-27,36.0
West Virginia,2020-04-26,34.0
West Virginia,2020-04-25,32.0
West Virginia,2020-04-24,32.0
West Virginia,2020-04-23,29.0
West Virginia,2020-04-22,26.0
West Virginia,2020-04-21,26.0
West Virginia,2020-04-20,24.0
West Virginia,2020-04-19,18.0
West Virginia,2020-04-18,16.0
West Virginia,2020-04-17,13.0
West Virginia,2020-04-16,13.0
West Virginia,2020-04-15,10.0
West Virginia,2020-04-14,9.0
West Virginia,2020-04-13,9.0
West Virginia,2020-04-12,8.0
West Virginia,2020-04-11,5.0
West Virginia,2020-04-10,5.0
West Virginia,2020-04-09,5.0
West Virginia,2020-04-08,4.0
West Virginia,2020-04-07,4.0
West Virginia,2020-04-06,4.0
West Virginia,2020-04-05,3.0
West Virginia,2020-04-04,2.0
West Virginia,2020-04-03,2.0
West Virginia,2020-04-02,2.0
West Virginia,2020-04-01,1.0
West Virginia,2020-03-31,1.0
West Virginia,2020-03-30,1.0
West Virginia,2020-03-29,0.0
West Virginia,2020-03-28,0.0
West Virginia,2020-03-27,0.0
West Virginia,2020-03-26,0.0
West Virginia,2020-03-25,0.0
West Virginia,2020-03-24,0.0
West Virginia,2020-03-23,0.0
West Virginia,2020-03-22,0.0
West Virginia,2020-03-21,0.0
West Virginia,2020-03-20,0.0
West Virginia,2020-03-19,0.0
West Virginia,2020-03-18,0.0
West Virginia,2020-03-17,0.0
West Virginia,2020-03-16,0.0
West Virginia,2020-03-15,0.0
Washington,2021-03-07,5041.0
Washington,2021-03-06,5041.0
Washington,2021-03-05,5032.0
Washington,2021-03-04,5012.0
Washington,2021-03-03,4988.0
Washington,2021-03-02,4969.0
Washington,2021-03-01,4956.0
Washington,2021-02-28,4956.0
Washington,2021-02-27,4956.0
Washington,2021-02-26,4942.0
Washington,2021-02-25,4912.0
Washington,2021-02-24,4881.0
Washington,2021-02-23,4857.0
Washington,2021-02-22,4822.0
Washington,2021-02-21,4822.0
Washington,2021-02-20,4822.0
Washington,2021-02-19,4803.0
Washington,2021-02-18,4759.0
Washington,2021-02-17,4709.0
Washington,2021-02-16,4675.0
Washington,2021-02-15,4675.0
Washington,2021-02-14,4675.0
Washington,2021-02-13,4675.0
Washington,2021-02-12,4633.0
Washington,2021-02-11,4603.0
Washington,2021-02-10,4558.0
Washington,2021-02-09,4451.0
Washington,2021-02-08,4449.0
Washington,2021-02-07,4449.0
Washington,2021-02-06,4449.0
Washington,2021-02-05,4416.0
Washington,2021-02-04,4388.0
Washington,2021-02-03,4316.0
Washington,2021-02-02,4318.0
Washington,2021-02-01,4285.0
Washington,2021-01-31,4285.0
Washington,2021-01-30,4285.0
Washington,2021-01-29,4243.0
Washington,2021-01-28,4211.0
Washington,2021-01-27,4167.0
Washington,2021-01-26,4148.0
Washington,2021-01-25,4114.0
Washington,2021-01-24,4114.0
Washington,2021-01-23,4114.0
Washington,2021-01-22,4065.0
Washington,2021-01-21,3940.0
Washington,2021-01-20,3940.0
Washington,2021-01-19,3903.0
Washington,2021-01-18,3903.0
Washington,2021-01-17,3903.0
Washington,2021-01-16,3903.0
Washington,2021-01-15,3876.0
Washington,2021-01-14,3838.0
Washington,2021-01-13,3789.0
Washington,2021-01-12,3699.0
Washington,2021-01-11,3698.0
Washington,2021-01-10,3698.0
Washington,2021-01-09,3699.0
Washington,2021-01-08,3634.0
Washington,2021-01-07,3605.0
Washington,2021-01-06,3541.0
Washington,2021-01-05,3482.0
Washington,2021-01-04,3459.0
Washington,2021-01-03,3461.0
Washington,2021-01-02,3461.0
Washington,2021-01-01,3461.0
Washington,2020-12-31,3420.0
Washington,2020-12-30,3369.0
Washington,2020-12-29,3195.0
Washington,2020-12-28,3184.0
Washington,2020-12-27,3184.0
Washington,2020-12-26,3184.0
Washington,2020-12-25,3184.0
Washington,2020-12-24,3162.0
Washington,2020-12-23,3131.0
Washington,2020-12-22,3106.0
Washington,2020-12-21,3104.0
Washington,2020-12-20,3104.0
Washington,2020-12-19,3104.0
Washington,2020-12-18,3117.0
Washington,2020-12-17,3042.0
Washington,2020-12-16,2953.0
Washington,2020-12-15,2918.0
Washington,2020-12-14,2879.0
Washington,2020-12-13,2879.0
Washington,2020-12-12,2879.0
Washington,2020-12-11,2850.0
Washington,2020-12-10,3016.0
Washington,2020-12-09,2967.0
Washington,2020-12-08,2941.0
Washington,2020-12-07,2925.0
Washington,2020-12-06,2925.0
Washington,2020-12-05,2925.0
Washington,2020-12-04,2900.0
Washington,2020-12-03,2850.0
Washington,2020-12-02,2805.0
Washington,2020-12-01,2774.0
Washington,2020-11-30,2703.0
Washington,2020-11-29,2703.0
Washington,2020-11-28,2703.0
Washington,2020-11-27,2704.0
Washington,2020-11-26,2704.0
Washington,2020-11-25,2690.0
Washington,2020-11-24,2655.0
Washington,2020-11-23,2619.0
Washington,2020-11-22,2619.0
Washington,2020-11-21,2619.0
Washington,2020-11-20,2603.0
Washington,2020-11-19,2592.0
Washington,2020-11-18,2571.0
Washington,2020-11-17,2548.0
Washington,2020-11-16,2519.0
Washington,2020-11-15,2519.0
Washington,2020-11-14,2519.0
Washington,2020-11-13,2507.0
Washington,2020-11-12,2482.0
Washington,2020-11-11,2482.0
Washington,2020-11-10,2460.0
Washington,2020-11-09,2439.0
Washington,2020-11-08,2439.0
Washington,2020-11-07,2439.0
Washington,2020-11-06,2431.0
Washington,2020-11-05,2416.0
Washington,2020-11-04,2400.0
Washington,2020-11-03,2378.0
Washington,2020-11-02,2366.0
Washington,2020-11-01,2366.0
Washington,2020-10-31,2366.0
Washington,2020-10-30,2359.0
Washington,2020-10-29,2353.0
Washington,2020-10-28,2337.0
Washington,2020-10-27,2321.0
Washington,2020-10-26,2296.0
Washington,2020-10-25,2296.0
Washington,2020-10-24,2296.0
Washington,2020-10-23,2289.0
Washington,2020-10-22,2286.0
Washington,2020-10-21,2282.0
Washington,2020-10-20,2258.0
Washington,2020-10-19,2239.0
Washington,2020-10-18,2239.0
Washington,2020-10-17,2239.0
Washington,2020-10-16,2232.0
Washington,2020-10-15,2221.0
Washington,2020-10-14,2211.0
Washington,2020-10-13,2211.0
Washington,2020-10-12,2190.0
Washington,2020-10-11,2190.0
Washington,2020-10-10,2190.0
Washington,2020-10-09,2183.0
Washington,2020-10-08,2177.0
Washington,2020-10-07,2165.0
Washington,2020-10-06,2158.0
Washington,2020-10-05,2142.0
Washington,2020-10-04,2142.0
Washington,2020-10-03,2143.0
Washington,2020-10-02,2132.0
Washington,2020-10-01,2126.0
Washington,2020-09-30,2124.0
Washington,2020-09-29,2100.0
Washington,2020-09-28,2100.0
Washington,2020-09-27,2100.0
Washington,2020-09-26,2100.0
Washington,2020-09-25,2080.0
Washington,2020-09-24,2081.0
Washington,2020-09-23,2070.0
Washington,2020-09-22,2070.0
Washington,2020-09-21,2037.0
Washington,2020-09-20,2037.0
Washington,2020-09-19,2037.0
Washington,2020-09-18,2037.0
Washington,2020-09-17,2031.0
Washington,2020-09-16,2020.0
Washington,2020-09-15,2015.0
Washington,2020-09-14,2006.0
Washington,2020-09-13,1991.0
Washington,2020-09-12,1991.0
Washington,2020-09-11,1991.0
Washington,2020-09-10,1985.0
Washington,2020-09-09,1978.0
Washington,2020-09-08,1953.0
Washington,2020-09-07,1953.0
Washington,2020-09-06,1953.0
Washington,2020-09-05,1953.0
Washington,2020-09-04,1945.0
Washington,2020-09-03,1935.0
Washington,2020-09-02,1931.0
Washington,2020-09-01,1915.0
Washington,2020-08-31,1905.0
Washington,2020-08-30,1905.0
Washington,2020-08-29,1905.0
Washington,2020-08-28,1890.0
Washington,2020-08-27,1880.0
Washington,2020-08-26,1876.0
Washington,2020-08-25,1867.0
Washington,2020-08-24,1863.0
Washington,2020-08-23,1857.0
Washington,2020-08-22,1850.0
Washington,2020-08-21,1837.0
Washington,2020-08-20,1822.0
Washington,2020-08-19,1809.0
Washington,2020-08-18,1785.0
Washington,2020-08-17,1781.0
Washington,2020-08-16,1766.0
Washington,2020-08-15,1755.0
Washington,2020-08-14,1736.0
Washington,2020-08-13,1724.0
Washington,2020-08-12,1716.0
Washington,2020-08-11,1697.0
Washington,2020-08-10,1688.0
Washington,2020-08-09,1688.0
Washington,2020-08-08,1672.0
Washington,2020-08-07,1653.0
Washington,2020-08-06,1624.0
Washington,2020-08-05,1619.0
Washington,2020-08-04,1600.0
Washington,2020-08-03,1596.0
Washington,2020-08-02,1592.0
Washington,2020-08-01,1564.0
Washington,2020-07-31,1564.0
Washington,2020-07-30,1555.0
Washington,2020-07-29,1548.0
Washington,2020-07-28,1518.0
Washington,2020-07-27,1501.0
Washington,2020-07-26,1494.0
Washington,2020-07-25,1495.0
Washington,2020-07-24,1482.0
Washington,2020-07-23,1468.0
Washington,2020-07-22,1465.0
Washington,2020-07-21,1453.0
Washington,2020-07-20,1447.0
Washington,2020-07-19,1444.0
Washington,2020-07-18,1434.0
Washington,2020-07-17,1427.0
Washington,2020-07-16,1421.0
Washington,2020-07-15,1404.0
Washington,2020-07-14,1399.0
Washington,2020-07-13,1438.0
Washington,2020-07-12,1424.0
Washington,2020-07-11,1424.0
Washington,2020-07-10,1409.0
Washington,2020-07-09,1394.0
Washington,2020-07-08,1384.0
Washington,2020-07-07,1370.0
Washington,2020-07-06,1359.0
Washington,2020-07-05,1354.0
Washington,2020-07-04,1352.0
Washington,2020-07-03,1342.0
Washington,2020-07-02,1339.0
Washington,2020-07-01,1332.0
Washington,2020-06-30,1320.0
Washington,2020-06-29,1310.0
Washington,2020-06-28,1310.0
Washington,2020-06-27,1304.0
Washington,2020-06-26,1300.0
Washington,2020-06-25,1293.0
Washington,2020-06-24,1284.0
Washington,2020-06-23,1276.0
Washington,2020-06-22,1270.0
Washington,2020-06-21,1265.0
Washington,2020-06-20,1255.0
Washington,2020-06-19,1245.0
Washington,2020-06-18,1226.0
Washington,2020-06-17,1231.0
Washington,2020-06-16,1221.0
Washington,2020-06-15,1217.0
Washington,2020-06-14,1213.0
Washington,2020-06-13,1204.0
Washington,2020-06-12,1194.0
Washington,2020-06-11,1190.0
Washington,2020-06-10,1176.0
Washington,2020-06-09,1161.0
Washington,2020-06-08,1159.0
Washington,2020-06-07,1153.0
Washington,2020-06-06,1149.0
Washington,2020-06-05,1138.0
Washington,2020-06-04,1135.0
Washington,2020-06-03,1129.0
Washington,2020-06-02,1124.0
Washington,2020-06-01,1118.0
Washington,2020-05-31,1118.0
Washington,2020-05-30,1111.0
Washington,2020-05-29,1106.0
Washington,2020-05-28,1095.0
Washington,2020-05-27,1078.0
Washington,2020-05-26,1070.0
Washington,2020-05-25,1061.0
Washington,2020-05-24,1055.0
Washington,2020-05-23,1050.0
Washington,2020-05-22,1044.0
Washington,2020-05-21,1037.0
Washington,2020-05-20,1031.0
Washington,2020-05-19,1002.0
Washington,2020-05-18,1001.0
Washington,2020-05-17,1000.0
Washington,2020-05-16,992.0
Washington,2020-05-15,983.0
Washington,2020-05-14,975.0
Washington,2020-05-13,962.0
Washington,2020-05-12,945.0
Washington,2020-05-11,931.0
Washington,2020-05-10,921.0
Washington,2020-05-09,905.0
Washington,2020-05-08,891.0
Washington,2020-05-07,870.0
Washington,2020-05-06,862.0
Washington,2020-05-05,841.0
Washington,2020-05-04,834.0
Washington,2020-05-03,830.0
Washington,2020-05-02,824.0
Washington,2020-05-01,814.0
Washington,2020-04-30,801.0
Washington,2020-04-29,786.0
Washington,2020-04-28,765.0
Washington,2020-04-27,749.0
Washington,2020-04-26,738.0
Washington,2020-04-25,665.0
Washington,2020-04-24,659.0
Washington,2020-04-23,654.0
Washington,2020-04-22,647.0
Washington,2020-04-21,640.0
Washington,2020-04-20,629.0
Washington,2020-04-19,615.0
Washington,2020-04-18,598.0
Washington,2020-04-17,585.0
Washington,2020-04-16,571.0
Washington,2020-04-15,551.0
Washington,2020-04-14,542.0
Washington,2020-04-13,526.0
Washington,2020-04-12,509.0
Washington,2020-04-11,494.0
Washington,2020-04-10,476.0
Washington,2020-04-09,459.0
Washington,2020-04-08,443.0
Washington,2020-04-07,429.0
Washington,2020-04-06,407.0
Washington,2020-04-05,386.0
Washington,2020-04-04,365.0
Washington,2020-04-03,338.0
Washington,2020-04-02,310.0
Washington,2020-04-01,282.0
Washington,2020-03-31,262.0
Washington,2020-03-30,248.0
Washington,2020-03-29,237.0
Washington,2020-03-28,220.0
Washington,2020-03-27,199.0
Washington,2020-03-26,183.0
Washington,2020-03-25,159.0
Washington,2020-03-24,146.0
Washington,2020-03-23,137.0
Washington,2020-03-22,126.0
Washington,2020-03-21,111.0
Washington,2020-03-20,104.0
Washington,2020-03-19,92.0
Washington,2020-03-18,82.0
Washington,2020-03-17,78.0
Washington,2020-03-16,69.0
Washington,2020-03-15,57.0
Washington,2020-03-14,51.0
Washington,2020-03-13,47.0
Washington,2020-03-12,44.0
Washington,2020-03-11,40.0
Washington,2020-03-10,37.0
Washington,2020-03-09,35.0
Washington,2020-03-08,31.0
Washington,2020-03-07,27.0
Washington,2020-03-06,26.0
Washington,2020-03-05,20.0
Washington,2020-03-04,16.0
Washington,2020-03-03,14.0
Washington,2020-03-02,11.0
Washington,2020-03-01,8.0
Washington,2020-02-29,5.0
Washington,2020-02-28,4.0
Washington,2020-02-27,2.0
Washington,2020-02-26,2.0
Virginia,2021-03-07,9596.0
Virginia,2021-03-06,9519.0
Virginia,2021-03-05,9428.0
Virginia,2021-03-04,9357.0
Virginia,2021-03-03,9326.0
Virginia,2021-03-02,8943.0
Virginia,2021-03-01,8783.0
Virginia,2021-02-28,8552.0
Virginia,2021-02-27,8382.0
Virginia,2021-02-26,8197.0
Virginia,2021-02-25,7963.0
Virginia,2021-02-24,7807.0
Virginia,2021-02-23,7658.0
Virginia,2021-02-22,7486.0
Virginia,2021-02-21,7331.0
Virginia,2021-02-20,7197.0
Virginia,2021-02-19,7098.0
Virginia,2021-02-18,7090.0
Virginia,2021-02-17,7075.0
Virginia,2021-02-16,7037.0
Virginia,2021-02-15,7016.0
Virginia,2021-02-14,7012.0
Virginia,2021-02-13,6996.0
Virginia,2021-02-12,6966.0
Virginia,2021-02-11,6958.0
Virginia,2021-02-10,6932.0
Virginia,2021-02-09,6898.0
Virginia,2021-02-08,6820.0
Virginia,2021-02-07,6778.0
Virginia,2021-02-06,6773.0
Virginia,2021-02-05,6732.0
Virginia,2021-02-04,6650.0
Virginia,2021-02-03,6575.0
Virginia,2021-02-02,6517.0
Virginia,2021-02-01,6474.0
Virginia,2021-01-31,6464.0
Virginia,2021-01-30,6449.0
Virginia,2021-01-29,6379.0
Virginia,2021-01-28,6308.0
Virginia,2021-01-27,6228.0
Virginia,2021-01-26,6174.0
Virginia,2021-01-25,6081.0
Virginia,2021-01-24,6078.0
Virginia,2021-01-23,6079.0
Virginia,2021-01-22,6002.0
Virginia,2021-01-21,5940.0
Virginia,2021-01-20,5861.0
Virginia,2021-01-19,5798.0
Virginia,2021-01-18,5739.0
Virginia,2021-01-17,5729.0
Virginia,2021-01-16,5706.0
Virginia,2021-01-15,5656.0
Virginia,2021-01-14,5626.0
Virginia,2021-01-13,5552.0
Virginia,2021-01-12,5477.0
Virginia,2021-01-11,5393.0
Virginia,2021-01-10,5383.0
Virginia,2021-01-09,5381.0
Virginia,2021-01-08,5312.0
Virginia,2021-01-07,5275.0
Virginia,2021-01-06,5226.0
Virginia,2021-01-05,5191.0
Virginia,2021-01-04,5132.0
Virginia,2021-01-03,5124.0
Virginia,2021-01-02,5117.0
Virginia,2021-01-01,5081.0
Virginia,2020-12-31,5032.0
Virginia,2020-12-30,4984.0
Virginia,2020-12-29,4920.0
Virginia,2020-12-28,4861.0
Virginia,2020-12-27,4854.0
Virginia,2020-12-26,4840.0
Virginia,2020-12-25,4820.0
Virginia,2020-12-24,4791.0
Virginia,2020-12-23,4760.0
Virginia,2020-12-22,4705.0
Virginia,2020-12-21,4654.0
Virginia,2020-12-20,4650.0
Virginia,2020-12-19,4643.0
Virginia,2020-12-18,4598.0
Virginia,2020-12-17,4553.0
Virginia,2020-12-16,4508.0
Virginia,2020-12-15,4470.0
Virginia,2020-12-14,4414.0
Virginia,2020-12-13,4411.0
Virginia,2020-12-12,4409.0
Virginia,2020-12-11,4370.0
Virginia,2020-12-10,4335.0
Virginia,2020-12-09,4281.0
Virginia,2020-12-08,4260.0
Virginia,2020-12-07,4208.0
Virginia,2020-12-06,4200.0
Virginia,2020-12-05,4197.0
Virginia,2020-12-04,4160.0
Virginia,2020-12-03,4147.0
Virginia,2020-12-02,4113.0
Virginia,2020-12-01,4093.0
Virginia,2020-11-30,4062.0
Virginia,2020-11-29,4058.0
Virginia,2020-11-28,4054.0
Virginia,2020-11-27,4044.0
Virginia,2020-11-26,4029.0
Virginia,2020-11-25,4008.0
Virginia,2020-11-24,3979.0
Virginia,2020-11-23,3942.0
Virginia,2020-11-22,3938.0
Virginia,2020-11-21,3938.0
Virginia,2020-11-20,3912.0
Virginia,2020-11-19,3896.0
Virginia,2020-11-18,3860.0
Virginia,2020-11-17,3835.0
Virginia,2020-11-16,3806.0
Virginia,2020-11-15,3800.0
Virginia,2020-11-14,3799.0
Virginia,2020-11-13,3785.0
Virginia,2020-11-12,3758.0
Virginia,2020-11-11,3741.0
Virginia,2020-11-10,3726.0
Virginia,2020-11-09,3713.0
Virginia,2020-11-08,3707.0
Virginia,2020-11-07,3704.0
Virginia,2020-11-06,3682.0
Virginia,2020-11-05,3688.0
Virginia,2020-11-04,3677.0
Virginia,2020-11-03,3666.0
Virginia,2020-11-02,3658.0
Virginia,2020-11-01,3655.0
Virginia,2020-10-31,3654.0
Virginia,2020-10-30,3643.0
Virginia,2020-10-29,3636.0
Virginia,2020-10-28,3616.0
Virginia,2020-10-27,3600.0
Virginia,2020-10-26,3581.0
Virginia,2020-10-25,3579.0
Virginia,2020-10-24,3578.0
Virginia,2020-10-23,3539.0
Virginia,2020-10-22,3524.0
Virginia,2020-10-21,3515.0
Virginia,2020-10-20,3485.0
Virginia,2020-10-19,3457.0
Virginia,2020-10-18,3433.0
Virginia,2020-10-17,3422.0
Virginia,2020-10-16,3408.0
Virginia,2020-10-15,3388.0
Virginia,2020-10-14,3381.0
Virginia,2020-10-13,3372.0
Virginia,2020-10-12,3361.0
Virginia,2020-10-11,3358.0
Virginia,2020-10-10,3354.0
Virginia,2020-10-09,3344.0
Virginia,2020-10-08,3328.0
Virginia,2020-10-07,3303.0
Virginia,2020-10-06,3291.0
Virginia,2020-10-05,3276.0
Virginia,2020-10-04,3273.0
Virginia,2020-10-03,3270.0
Virginia,2020-10-02,3250.0
Virginia,2020-10-01,3228.0
Virginia,2020-09-30,3208.0
Virginia,2020-09-29,3187.0
Virginia,2020-09-28,3172.0
Virginia,2020-09-27,3159.0
Virginia,2020-09-26,3144.0
Virginia,2020-09-25,3136.0
Virginia,2020-09-24,3113.0
Virginia,2020-09-23,3089.0
Virginia,2020-09-22,3060.0
Virginia,2020-09-21,3021.0
Virginia,2020-09-20,3015.0
Virginia,2020-09-19,2990.0
Virginia,2020-09-18,2949.0
Virginia,2020-09-17,2920.0
Virginia,2020-09-16,2884.0
Virginia,2020-09-15,2839.0
Virginia,2020-09-14,2743.0
Virginia,2020-09-13,2724.0
Virginia,2020-09-12,2722.0
Virginia,2020-09-11,2711.0
Virginia,2020-09-10,2708.0
Virginia,2020-09-09,2697.0
Virginia,2020-09-08,2686.0
Virginia,2020-09-07,2684.0
Virginia,2020-09-06,2678.0
Virginia,2020-09-05,2677.0
Virginia,2020-09-04,2662.0
Virginia,2020-09-03,2652.0
Virginia,2020-09-02,2641.0
Virginia,2020-09-01,2612.0
