state,date,total_population,cumulative_total_test_results,cumulative_total_test_results_per_1000,total_test_results_increase,cumulative_positive_tests,positive_tests_increase,cumulative_negative_tests,cumulative_positivity_rate,cumulative_deaths,cumulative_deaths_per_100_000,deaths_increase,last_update_et,total_test_results_increase_7_day_rolling_avg,positive_tests_increase_7_day_rolling_avg,positivity_rate_7_day_rolling_avg
New Jersey,2020-06-19 00:00:00,8908520,1195028.0,134.14439211002502,22630,169181.0,410,1025847.0,14.157074143869433,14585.0,163.72,35,2020-06-19 13:00:00,19869.29,352.86,1.78
New Jersey,2020-06-20 00:00:00,8908520,1219587.0,136.9011912191924,24559,169548.0,367,1050039.0,13.902083246213678,14608.0,163.98,23,2020-06-20 13:00:00,20115.14,339.57,1.69
New Jersey,2020-06-21 00:00:00,8908520,1245698.0,139.83220557398985,26111,169873.0,325,1075825.0,13.636772315601373,14623.0,164.15,15,2020-06-21 13:00:00,21071.71,344.57,1.64
New Jersey,2020-06-22 00:00:00,8908520,1268143.0,142.3517037622411,22445,170159.0,286,1097984.0,13.417966270365408,14651.0,164.46,28,2020-06-22 13:00:00,21638.86,352.57,1.63
New Jersey,2020-06-23 00:00:00,8908520,1284227.0,144.15716639801,16084,170510.0,351,1113717.0,13.27724771399449,14707.0,165.09,56,2020-06-23 13:00:00,21690.71,353.43,1.63
New Jersey,2020-06-24 00:00:00,8908520,1300459.0,145.97924234328485,16232,170706.0,196,1129753.0,13.126596071079518,14753.0,165.61,46,2020-06-24 13:00:00,21711.14,337.57,1.55
New Jersey,2020-06-25 00:00:00,8908520,1321744.0,148.3685281056786,21285,171030.0,324,1150714.0,12.939722064181868,14776.0,165.86,23,2020-06-25 13:00:00,21343.5,322.5,1.51
New Jersey,2020-06-26 00:00:00,8908520,1347537.0,151.26384629545646,25793,171449.0,419,1176088.0,12.723138585434018,14819.0,166.35,43,2020-06-26 13:00:00,21870.67,324.0,1.48
New Jersey,2020-06-27 00:00:00,8908520,1368139.0,153.57646387952207,20602,171762.0,313,1196377.0,12.554426121907202,14855.0,166.75,36,2020-06-27 13:00:00,21211.17,315.0,1.49
New Jersey,2020-06-28 00:00:00,8908520,1388744.0,155.88941821986143,20605,172093.0,331,1216651.0,12.39198873226455,14882.0,167.05,27,2020-06-28 13:00:00,20293.5,316.0,1.56
New Jersey,2020-06-29 00:00:00,8908520,1404911.0,157.70419777920463,16167,172199.0,106,1232712.0,12.256933001449914,14901.0,167.27,19,2020-06-29 13:00:00,19247.17,286.0,1.49
New Jersey,2020-06-30 00:00:00,8908520,1423344.0,159.77334057733495,18433,172637.0,438,1250707.0,12.12897233557032,14944.0,167.75,43,2020-06-30 13:00:00,19638.67,300.5,1.53
New Jersey,2020-07-01 00:00:00,8908520,1443945.0,162.0858459093093,20601,172936.0,299,1271009.0,11.976633459030642,14987.0,168.23,43,2020-07-01 13:00:00,20366.83,317.67,1.56
New Jersey,2020-07-02 00:00:00,8908520,1464961.0,164.44493585915507,21016,173404.0,468,1291557.0,11.836765620381703,15014.0,168.54,27,2020-07-02 13:00:00,20459.57,339.14,1.66
New Jersey,2020-07-03 00:00:00,8908520,1486598.0,166.87373435767108,21637,173839.0,435,1312759.0,11.693746392770608,15072.0,169.19,58,2020-07-03 13:00:00,19865.86,341.43,1.72
New Jersey,2020-07-04 00:00:00,8908520,1509677.0,169.46440037177894,23079,174162.0,323,1335515.0,11.536374999420405,15097.0,169.47,25,2020-07-04 13:00:00,20219.71,342.86,1.7
New Jersey,2020-07-05 00:00:00,8908520,1535782.0,172.3947412140288,26105,174544.0,382,1361238.0,11.36515468992344,15119.0,169.71,22,2020-07-05 13:00:00,21005.43,350.14,1.67
New Jersey,2020-07-06 00:00:00,8908520,1550375.0,174.03283598173434,14593,174777.0,233,1375598.0,11.27320809481577,15138.0,169.93,19,2020-07-05 13:00:00,20780.57,368.29,1.77
New Jersey,2020-07-07 00:00:00,8908520,1561338.0,175.2634556581789,10963,175083.0,306,1386255.0,11.21365136824954,15191.0,170.52,53,2020-07-07 13:00:00,19713.43,349.43,1.77
New Jersey,2020-07-08 00:00:00,8908520,1579107.0,177.25806306771494,17769,175298.0,215,1403809.0,11.10108434703918,15243.0,171.11,52,2020-07-08 13:00:00,19308.86,337.43,1.75
New Jersey,2020-07-09 00:00:00,8908520,1600718.0,179.6839430118583,21611,175541.0,243,1425177.0,10.966391331889815,15268.0,171.39,25,2020-07-09 13:00:00,19393.86,305.29,1.57
New Jersey,2020-07-10 00:00:00,8908520,1624510.0,182.354644767032,23792,175980.0,439,1448530.0,10.832804968882925,15299.0,171.73,31,2020-07-10 13:00:00,19701.71,305.86,1.55
New Jersey,2020-07-11 00:00:00,8908520,1662672.0,186.63840907356106,38162,176347.0,367,1486325.0,10.606241038521128,15345.0,172.25,46,2020-07-11 13:00:00,21856.43,312.14,1.43
New Jersey,2020-07-12 00:00:00,8908520,1687031.0,189.37275776447714,24359,176725.0,378,1510306.0,10.475504006743206,15361.0,172.43,16,2020-07-12 13:00:00,21607.0,311.57,1.44
New Jersey,2020-07-13 00:00:00,8908520,1701846.0,191.0357724964416,14815,176983.0,258,1524863.0,10.399472102646186,15380.0,172.64,19,2020-07-13 13:00:00,21638.71,315.14,1.46
New Jersey,2020-07-14 00:00:00,8908520,1722754.0,193.38273922043166,20908,177438.0,455,1545316.0,10.299671340191345,15402.0,172.89,22,2020-07-14 13:00:00,23059.43,336.43,1.46
New Jersey,2020-07-15 00:00:00,8908520,1743920.0,195.7586669839659,21166,177851.0,413,1566069.0,10.19834625441534,15427.0,173.17,25,2020-07-15 13:00:00,23544.71,364.71,1.55
New Jersey,2020-07-16 00:00:00,8908520,1761525.0,197.7348650505359,17605,178122.0,271,1583403.0,10.111806531272618,15458.0,173.52,31,2020-07-16 13:00:00,22972.43,368.71,1.61
New Jersey,2020-07-17 00:00:00,8908520,1770598.0,198.75332827450575,9073,178221.0,99,1592377.0,10.06558236256903,15477.0,173.73,19,2020-07-17 13:00:00,20869.71,320.14,1.53
New Jersey,2020-07-18 00:00:00,8908520,1783165.0,200.1640003053257,12567,178529.0,308,1604636.0,10.01191701272737,15492.0,173.9,15,2020-07-18 13:00:00,17213.29,311.71,1.81
New Jersey,2020-07-19 00:00:00,8908520,1792876.0,201.25408036351718,9711,178522.0,-7,1614354.0,9.957297660295525,15500.0,173.99,8,2020-07-19 13:00:00,15120.71,300.67,1.7
New Jersey,2020-07-20 00:00:00,8908520,1804634.0,202.5739404525106,11758,178723.0,201,1625911.0,9.903559392098343,15510.0,174.1,10,2020-07-20 13:00:00,14684.0,291.17,1.7
New Jersey,2020-07-21 00:00:00,8908520,1819775.0,204.2735493662247,15141,179076.0,353,1640699.0,9.84055721174321,15533.0,174.36,23,2020-07-21 13:00:00,13860.14,274.17,1.7
New Jersey,2020-07-22 00:00:00,8908520,1842803.0,206.85849052367846,23028,179519.0,443,1663284.0,9.741627292770849,15557.0,174.63,24,2020-07-22 13:00:00,14126.14,279.17,1.69
New Jersey,2020-07-23 00:00:00,8908520,1861564.0,208.9644520077409,18761,179813.0,294,1681751.0,9.659243517816202,15581.0,174.9,24,2020-07-23 13:00:00,14291.29,283.0,1.7
New Jersey,2020-07-24 00:00:00,8908520,1889614.0,212.11312316748462,28050,180315.0,502,1709299.0,9.542425066706747,15616.0,175.29,35,2020-07-24 13:00:00,17002.29,350.17,1.77
New Jersey,2020-07-25 00:00:00,8908520,1890168.0,212.1753108260407,554,180869.0,554,1709299.0,9.568937787540579,15627.0,175.42,11,2020-07-25 13:00:00,15286.14,391.17,2.19
New Jersey,2020-07-26 00:00:00,8908520,1955334.0,219.49033060485917,65166,181408.0,539,1773926.0,9.27759656406527,15639.0,175.55,12,2020-07-26 13:00:00,23208.29,412.29,1.78
New Jersey,2020-07-27 00:00:00,8908520,1985914.0,222.92299955548174,30580,181885.0,477,1804029.0,9.158755112255616,15657.0,175.75,18,2020-07-27 13:00:00,25897.14,451.71,1.74
New Jersey,2020-07-28 00:00:00,8908520,1986420.0,222.9797991136575,506,182411.0,526,1804009.0,9.18290190392767,15679.0,176.0,22,2020-07-28 13:00:00,23806.43,476.43,2.0
New Jersey,2020-07-29 00:00:00,8908520,2044851.0,229.5388010578637,58431,182935.0,524,1861916.0,8.946128593232466,15697.0,176.2,18,2020-07-29 00:00:00,28864.0,488.0,1.69
New Jersey,2020-07-30 00:00:00,8908520,2061768.0,231.43776968564924,16917,183174.0,239,1878594.0,8.884316761148684,15708.0,176.33,11,2020-07-30 00:00:00,28600.57,480.14,1.68
New Jersey,2020-07-31 00:00:00,8908520,2098570.0,235.5688711480695,36802,183901.0,727,1914669.0,8.763157769338168,15719.0,176.45,11,2020-07-31 00:00:00,29850.86,512.29,1.72
New Jersey,2020-08-01 00:00:00,8908520,2098996.0,235.61669053894474,426,184327.0,426,1914669.0,8.781674667317137,15731.0,176.58,12,2020-08-01 00:00:00,29832.57,494.0,1.66
New Jersey,2020-08-02 00:00:00,8908520,2148212.0,241.1412894622227,49216,184684.0,357,1963528.0,8.597103079211921,15737.0,176.65,6,2020-08-02 00:00:00,27554.0,468.0,1.7
New Jersey,2020-08-03 00:00:00,8908520,2166943.0,243.24388338354743,18731,184977.0,293,1981966.0,8.536311291990605,15747.0,176.76,10,2020-08-03 00:00:00,25861.29,441.71,1.71
New Jersey,2020-08-04 00:00:00,8908520,2167347.0,243.28923322841507,404,185381.0,404,1981966.0,8.553360398680967,15758.0,176.89,11,2020-08-04 00:00:00,25846.71,424.29,1.64
New Jersey,2020-08-05 00:00:00,8908520,2189464.0,245.7719127307342,22117,185773.0,392,2003691.0,8.48486204842829,15765.0,176.97,7,2020-08-05 00:00:00,20659.0,405.43,1.96
New Jersey,2020-08-06 00:00:00,8908520,2232736.0,250.62928522358374,43272,186192.0,419,2046544.0,8.339185644876958,15772.0,177.04,7,2020-08-06 00:00:00,24424.0,431.14,1.77
New Jersey,2020-08-07 00:00:00,8908520,2255326.0,253.16505996506717,22590,186595.0,403,2068731.0,8.273526754003633,15783.0,177.17,11,2020-08-07 00:00:00,22393.71,384.86,1.72
New Jersey,2020-08-08 00:00:00,8908520,2255369.0,253.1698868049912,43,187006.0,411,2068363.0,8.291592196221549,15792.0,177.27,9,2020-08-08 00:00:00,22339.0,382.71,1.71
New Jersey,2020-08-09 00:00:00,8908520,2304451.0,258.6794439480408,49082,187372.0,366,2117079.0,8.130873687485654,15797.0,177.32,5,2020-08-09 00:00:00,22319.86,384.0,1.72
New Jersey,2020-08-10 00:00:00,8908520,2326665.0,261.1730119032117,22214,187650.0,278,2139015.0,8.065192023776522,15801.0,177.37,4,2020-08-10 00:00:00,22817.43,381.86,1.67
New Jersey,2020-08-11 00:00:00,8908520,2352976.0,264.1264766762605,26311,188141.0,491,2164835.0,7.995874161062416,15813.0,177.5,12,2020-08-11 00:00:00,26518.43,394.29,1.49
New Jersey,2020-08-12 00:00:00,8908520,2378713.0,267.01550874892797,25737,188635.0,494,2190078.0,7.930128603156413,15824.0,177.63,11,2020-08-12 00:00:00,27035.57,408.86,1.51
New Jersey,2020-08-13 00:00:00,8908520,2406440.0,270.12792248319585,27727,189344.0,709,2217096.0,7.868220275593823,15832.0,177.72,8,2020-08-13 00:00:00,24814.86,450.29,1.81
New Jersey,2020-08-14 00:00:00,8908520,2432625.0,273.06724349274623,26185,189948.0,604,2242677.0,7.808355171882226,15842.0,177.83,10,2020-08-14 00:00:00,25328.43,479.0,1.89
New Jersey,2020-08-15 00:00:00,8908520,2464212.0,276.61295029926407,31587,190271.0,323,2273941.0,7.721372998751732,15851.0,177.93,9,2020-08-15 00:00:00,29834.71,466.43,1.56
New Jersey,2020-08-16 00:00:00,8908520,2493052.0,279.8503006111004,28840,190321.0,50,2302731.0,7.634056570019398,15853.0,177.95,2,2020-08-16 00:00:00,26943.0,421.29,1.56
New Jersey,2020-08-17 00:00:00,8908520,2513962.0,282.19749183927297,20910,190659.0,338,2323303.0,7.584004849715311,15857.0,178.0,4,2020-08-17 00:00:00,26756.71,429.86,1.61
New Jersey,2020-08-18 00:00:00,8908520,2535686.0,284.63605626972833,21724,191039.0,380,2344647.0,7.534016435788973,15867.0,178.11,10,2020-08-18 00:00:00,26101.43,414.0,1.59
New Jersey,2020-08-19 00:00:00,8908520,2560706.0,287.44460359296494,25020,191421.0,382,2369285.0,7.475321259059026,15878.0,178.23,11,2020-08-19 00:00:00,25999.0,398.0,1.53
New Jersey,2020-08-20 00:00:00,8908520,2588242.0,290.5355771778028,27536,191562.0,141,2396680.0,7.401239914969311,15884.0,178.3,6,2020-08-20 00:00:00,25971.71,316.86,1.22
New Jersey,2020-08-21 00:00:00,8908520,2618762.0,293.96151100295,30520,191887.0,325,2426875.0,7.327393631036344,15893.0,178.4,9,2020-08-21 00:00:00,26591.0,277.0,1.04
New Jersey,2020-08-22 00:00:00,8908520,2651850.0,297.6757081984438,33088,192346.0,459,2459504.0,7.253276014857553,15895.0,178.42,2,2020-08-22 00:00:00,26805.43,296.43,1.11
New Jersey,2020-08-23 00:00:00,8908520,2652132.0,297.70736328817804,282,192628.0,282,2459504.0,7.263137732209407,15898.0,178.46,3,2020-08-23 00:00:00,22725.71,329.57,1.45
New Jersey,2020-08-24 00:00:00,8908520,2679979.0,300.8332472733967,27847,192886.0,258,2487093.0,7.1972952026862895,15901.0,178.49,3,2020-08-24 00:00:00,23716.71,318.14,1.34
New Jersey,2020-08-25 00:00:00,8908520,2701115.0,303.20580747419325,21136,193241.0,355,2507874.0,7.154119687610487,15905.0,178.54,4,2020-08-25 00:00:00,23632.71,314.57,1.33
New Jersey,2020-08-26 00:00:00,8908520,2724845.0,305.86954959970905,23730,193567.0,326,2531278.0,7.103780215021405,15915.0,178.65,10,2020-08-26 00:00:00,23448.43,306.57,1.31
New Jersey,2020-08-27 00:00:00,8908520,2752150.0,308.9345929514667,27305,193927.0,360,2558223.0,7.046381919590139,15922.0,178.73,7,2020-08-27 00:00:00,23415.43,337.86,1.44
New Jersey,2020-08-28 00:00:00,8908520,2752549.0,308.979381535878,399,194326.0,399,2558223.0,7.059856155149282,15932.0,178.84,10,2020-08-28 00:00:00,19112.43,348.43,1.82
New Jersey,2020-08-29 00:00:00,8908520,2811146.0,315.5570173272328,58597,194719.0,393,2616427.0,6.926676878397636,15935.0,178.87,3,2020-08-29 00:00:00,22756.57,339.0,1.49
New Jersey,2020-08-30 00:00:00,8908520,2839756.0,318.7685496580801,28610,195033.0,314,2644723.0,6.867949218172266,15939.0,178.92,4,2020-08-30 00:00:00,26803.43,343.57,1.28
New Jersey,2020-08-31 00:00:00,8908520,2861363.0,321.19398059385844,21607,195405.0,372,2665958.0,6.829088095428647,15947.0,179.01,8,2020-08-31 00:00:00,25912.0,359.86,1.39
New Jersey,2020-09-01 00:00:00,8908520,2862543.0,321.3264380615411,1180,195785.0,380,2666758.0,6.83954791246804,15952.0,179.06,5,2020-09-01 00:00:00,23061.14,363.43,1.58
New Jersey,2020-09-02 00:00:00,8908520,2905805.0,326.18268803347803,43262,196133.0,348,2709672.0,6.749695867410235,15963.0,179.19,11,2020-09-02 00:00:00,25851.43,366.57,1.42
New Jersey,2020-09-03 00:00:00,8908520,2933596.0,329.30228590158634,27791,196554.0,421,2737042.0,6.700104581544289,15970.0,179.27,7,2020-09-03 00:00:00,25920.86,375.29,1.45
New Jersey,2020-09-04 00:00:00,8908520,2968347.0,333.2031583248396,34751,197047.0,493,2771300.0,6.638273759772694,15977.0,179.35,7,2020-09-04 00:00:00,30828.29,388.71,1.26
New Jersey,2020-09-05 00:00:00,8908520,2968731.0,333.24626312788206,384,197431.0,384,2771300.0,6.650349930660609,15984.0,179.42,7,2020-09-05 00:00:00,22512.14,387.43,1.72
New Jersey,2020-09-06 00:00:00,8908520,3006031.0,337.433266131748,37300,197782.0,351,2808249.0,6.57950633243636,15988.0,179.47,4,2020-09-06 00:00:00,23753.57,392.71,1.65
New Jersey,2020-09-07 00:00:00,8908520,3058280.0,343.29832564780685,52249,198142.0,360,2860138.0,6.478870476215389,15990.0,179.49,2,2020-09-07 00:00:00,28131.0,391.0,1.39
New Jersey,2020-09-08 00:00:00,8908520,3074529.0,345.122309878633,16249,198450.0,308,2876079.0,6.454647199619844,15995.0,179.55,5,2020-09-08 00:00:00,30283.71,380.71,1.26
New Jersey,2020-09-09 00:00:00,8908520,3095000.0,347.420222438744,20471,198841.0,391,2896159.0,6.424588045234249,16003.0,179.64,8,2020-09-09 00:00:00,27027.86,386.86,1.43
New Jersey,2020-09-10 00:00:00,8908520,3117571.0,349.9538643904936,22571,199331.0,490,2918240.0,6.393791833449823,16008.0,179.69,5,2020-09-10 00:00:00,26282.14,396.71,1.51
New Jersey,2020-09-11 00:00:00,8908520,3144753.0,353.00510073502664,27182,199855.0,524,2944898.0,6.355189103881926,16017.0,179.79,9,2020-09-11 00:00:00,25200.86,401.14,1.59
New Jersey,2020-09-12 00:00:00,8908520,3145257.0,353.06167578901994,504,200359.0,504,2944898.0,6.370194868018735,16021.0,179.84,4,2020-09-12 00:00:00,25218.0,418.29,1.66
New Jersey,2020-09-13 00:00:00,8908520,3172579.0,356.12862742632893,27322,200683.0,324,2971896.0,6.325547764137631,16026.0,179.9,5,2020-09-13 00:00:00,23792.57,414.43,1.74
New Jersey,2020-09-14 00:00:00,8908520,3194053.0,358.53912883397015,21474,201051.0,368,2993002.0,6.2945417624566655,16030.0,179.94,4,2020-09-14 00:00:00,19396.14,415.57,2.14
New Jersey,2020-09-15 00:00:00,8908520,3216447.0,361.05290216556733,22394,201540.0,489,3014907.0,6.265920128638837,16039.0,180.04,9,2020-09-15 00:00:00,20274.0,441.43,2.18
New Jersey,2020-09-16 00:00:00,8908520,3239165.0,363.6030451747316,22718,201985.0,445,3037180.0,6.235711981328521,16048.0,180.14,9,2020-09-16 00:00:00,20595.0,449.14,2.18
New Jersey,2020-09-17 00:00:00,8908520,3270078.0,367.07309407174256,30913,202621.0,636,3067457.0,6.196213056691614,16051.0,180.18,3,2020-09-17 00:00:00,21786.71,470.0,2.16
New Jersey,2020-09-18 00:00:00,8908520,3296240.0,370.0098332831941,26162,203172.0,551,3093068.0,6.163750212363177,16055.0,180.22,4,2020-09-18 00:00:00,21641.0,473.86,2.19
New Jersey,2020-09-19 00:00:00,8908520,3296750.0,370.06708184973485,510,203682.0,510,3093068.0,6.178266474558277,16058.0,180.25,3,2020-09-19 00:00:00,21641.86,474.71,2.19
New Jersey,2020-09-20 00:00:00,8908520,3357200.0,376.8527207661879,60450,204171.0,489,3153029.0,6.0815858453473135,16061.0,180.29,3,2020-09-20 00:00:00,26374.43,498.29,1.89
New Jersey,2020-09-21 00:00:00,8908520,3357635.0,376.9015504258844,435,204606.0,435,3153029.0,6.093753490179844,16063.0,180.31,2,2020-09-21 00:00:00,23368.86,507.86,2.17
New Jersey,2020-09-22 00:00:00,8908520,3402185.0,381.9023810913597,44550,205116.0,510,3197069.0,6.028949043041457,16070.0,180.39,7,2020-09-22 00:00:00,26534.0,510.86,1.93
New Jersey,2020-09-23 00:00:00,8908520,3427365.0,384.72888874919744,25180,205606.0,490,3221759.0,5.998952548094527,16078.0,180.48,8,2020-09-23 00:00:00,26885.71,517.29,1.92
New Jersey,2020-09-24 00:00:00,8908520,3456502.0,387.99957793213684,29137,206250.0,644,3250252.0,5.967015207860432,16087.0,180.58,9,2020-09-24 00:00:00,26632.0,518.43,1.95
New Jersey,2020-09-25 00:00:00,8908520,3483488.0,391.0288128667837,26986,206877.0,627,3276611.0,5.938788937983998,16093.0,180.65,6,2020-09-25 00:00:00,26749.71,529.29,1.98
New Jersey,2020-09-26 00:00:00,8908520,3517424.0,394.8381998356629,33936,207706.0,829,3309718.0,5.905060066685166,16099.0,180.71,6,2020-09-26 00:00:00,31524.86,574.86,1.82
New Jersey,2020-09-27 00:00:00,8908520,3518184.0,394.92351142501786,760,208466.0,760,3309718.0,5.925386506220255,16105.0,180.78,6,2020-09-27 00:00:00,22997.71,613.57,2.67
New Jersey,2020-09-28 00:00:00,8908520,3571282.0,400.8838729665534,53098,209085.0,619,3362197.0,5.854620273616029,16103.0,180.76,-2,2020-09-28 00:00:00,30521.0,639.86,2.1
New Jersey,2020-09-29 00:00:00,8908520,3571833.0,400.9457238688357,551,209636.0,551,3362197.0,5.8691433782038525,16113.0,180.87,10,2020-09-29 00:00:00,24235.43,645.71,2.66
New Jersey,2020-09-30 00:00:00,8908520,3618215.0,406.15220036549283,46382,210458.0,822,3407757.0,5.8166250485391275,16122.0,180.97,9,2020-09-30 00:00:00,27264.29,693.14,2.54
New Jersey,2020-10-01 00:00:00,8908520,3618931.0,406.23257286283246,716,211174.0,716,3407757.0,5.8352590861776585,16127.0,181.03,5,2020-10-01 00:00:00,23204.14,703.43,3.03
New Jersey,2020-10-02 00:00:00,8908520,3677510.0,412.8081881165446,58579,212012.0,838,3465498.0,5.765096491919804,16131.0,181.07,4,2020-10-02 00:00:00,27717.43,733.57,2.65
New Jersey,2020-10-03 00:00:00,8908520,3678555.0,412.9254915519076,1045,213057.0,1045,3465498.0,5.791866643287921,16135.0,181.12,4,2020-10-02 00:00:00,23018.71,764.43,3.32
New Jersey,2020-10-04 00:00:00,8908520,3739650.0,419.7835330672211,61095,213758.0,701,3525892.0,5.715989464254676,16136.0,181.13,1,2020-10-04 00:00:00,31638.0,756.0,2.39
New Jersey,2020-10-05 00:00:00,8908520,3763682.0,422.4811753242963,24032,214337.0,579,3549345.0,5.694875390641398,16138.0,181.15,2,2020-10-05 00:00:00,27485.71,750.29,2.73
New Jersey,2020-10-06 00:00:00,8908520,3764402.0,422.56199683000096,720,215057.0,720,3549345.0,5.712912701672138,16147.0,181.25,9,2020-10-06 00:00:00,27509.86,774.43,2.82
New Jersey,2020-10-07 00:00:00,8908520,3787637.0,425.1701741703448,23235,215677.0,620,3571960.0,5.694236274489873,16152.0,181.31,5,2020-10-07 00:00:00,24203.14,745.57,3.08
New Jersey,2020-10-08 00:00:00,8908520,3848608.0,432.0142964263424,60971,217089.0,1412,3631519.0,5.640714772717824,16160.0,181.4,8,2020-10-08 00:00:00,32811.0,845.0,2.58
New Jersey,2020-10-09 00:00:00,8908520,3885047.0,436.1046503796366,36439,218072.0,983,3666975.0,5.61311098681689,16164.0,181.44,4,2020-10-09 00:00:00,29648.14,865.71,2.92
New Jersey,2020-10-10 00:00:00,8908520,3920206.0,440.0513216561224,35159,219062.0,990,3701144.0,5.588022670237228,16171.0,181.52,7,2020-10-10 00:00:00,34521.57,857.86,2.48
New Jersey,2020-10-11 00:00:00,8908520,3921053.0,440.14639917741664,847,219909.0,847,3701144.0,5.608416922699081,16174.0,181.56,3,2020-10-11 00:00:00,25914.71,878.71,3.39
New Jersey,2020-10-12 00:00:00,8908520,3977962.0,446.53455343873054,56909,220462.0,553,3757500.0,5.542084112417363,16175.0,181.57,1,2020-10-12 00:00:00,30611.43,875.0,2.86
New Jersey,2020-10-13 00:00:00,8908520,3979107.0,446.6630820832192,1145,221607.0,1145,3757500.0,5.569264661643931,16182.0,181.65,7,2020-10-13 00:00:00,30672.14,935.71,3.05
New Jersey,2020-10-14 00:00:00,8908520,4043592.0,453.901658187892,64485,222748.0,1141,3820844.0,5.508666551917206,16191.0,181.75,9,2020-10-14 00:00:00,36565.0,1010.14,2.76
New Jersey,2020-10-15 00:00:00,8908520,4077290.0,457.6843291590522,33698,223927.0,1179,3853363.0,5.492054771674323,16197.0,181.81,6,2020-10-15 00:00:00,32668.86,976.86,2.99
New Jersey,2020-10-16 00:00:00,8908520,4108522.0,461.190186473174,31232,224927.0,1000,3883595.0,5.474645140028458,16202.0,181.87,5,2020-10-16 00:00:00,31925.0,979.29,3.07
New Jersey,2020-10-17 00:00:00,8908520,4143149.0,465.07713963711143,34627,226091.0,1164,3917058.0,5.456984530365671,16204.0,181.89,2,2020-10-17 00:00:00,31849.0,1004.14,3.15
New Jersey,2020-10-18 00:00:00,8908520,4144579.0,465.2376601276082,1430,227521.0,1430,3917058.0,5.489604613641096,16211.0,181.97,7,2020-10-18 00:00:00,31932.29,1087.43,3.41
New Jersey,2020-10-19 00:00:00,8908520,4225392.0,474.30908837831646,80813,228892.0,1371,3996500.0,5.417059529624707,16214.0,182.01,3,2020-10-19 00:00:00,35347.14,1204.29,3.41
New Jersey,2020-10-20 00:00:00,8908520,4243234.0,476.31189019051425,17842,230127.0,1235,4013107.0,5.423386973237865,16227.0,182.15,13,2020-10-20 00:00:00,37732.43,1217.14,3.23
New Jersey,2020-10-21 00:00:00,8908520,4272328.0,479.5777525335297,29094,231428.0,1301,4040900.0,5.416906192595699,16245.0,182.35,18,2020-10-21 00:00:00,32676.57,1240.0,3.79
New Jersey,2020-10-22 00:00:00,8908520,4306099.0,483.3686179073516,33771,232872.0,1444,4073227.0,5.407957411104576,16263.0,182.56,18,2020-10-22 00:00:00,32687.0,1277.86,3.91
New Jersey,2020-10-23 00:00:00,8908520,4346742.0,487.93087965228796,40643,234187.0,1315,4112555.0,5.387644355243537,16273.0,182.67,10,2020-10-23 00:00:00,34031.43,1322.86,3.89
